ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
34,Eastbourne,Viking International,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Purcell M.,Seppi A.,283,95,197,822,6,4,1,6,6,4,,,,,2,1,Completed,2.75,1.44,3.08,1.43,3.1,1.47,2.85,1.41
34,Eastbourne,Viking International,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Kwon S.W.,Ivashka I.,77,87,921,863,6,4,7,5,,,,,,,2,0,Completed,2.37,1.57,2.51,1.6,2.51,1.63,2.4,1.57
34,Eastbourne,Viking International,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,De Minaur A.,Pospisil V.,18,66,2485,1033,6,4,6,4,,,,,,,2,0,Completed,1.44,2.75,1.43,3.06,1.52,3.06,1.44,2.75
34,Eastbourne,Viking International,25/06/2021,ATP250,Outdoor,Grass,Semifinals,3,Sonego L.,Purcell M.,27,283,2042,197,6,1,3,6,6,1,,,,,2,1,Completed,1.22,4.33,1.23,4.69,1.3,4.75,1.22,4.28
34,Eastbourne,Viking International,25/06/2021,ATP250,Outdoor,Grass,Semifinals,3,De Minaur A.,Kwon S.W.,18,77,2485,921,6,3,7,6,,,,,,,2,0,Completed,1.22,4.33,1.2,5.26,1.27,5.26,1.21,4.38
34,Eastbourne,Viking International,26/06/2021,ATP250,Outdoor,Grass,The Final,3,De Minaur A.,Sonego L.,18,27,2485,2042,4,6,6,4,7,6,,,,,2,1,Completed,1.44,2.75,1.43,3.08,1.52,3.08,1.42,2.86
35,Mallorca,Mallorca Championships,20/06/2021,ATP250,Outdoor,Grass,1st Round,3,Thompson J.,Andujar P.,76,70,922,1005,2,6,7,6,6,2,,,,,2,1,Completed,1.2,4.5,1.23,4.64,1.29,4.8,1.22,4.2
35,Mallorca,Mallorca Championships,20/06/2021,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Struff J.L.,42,45,1526,1455,7,6,6,3,,,,,,,2,0,Completed,2.37,1.57,2.45,1.61,2.58,1.77,2.33,1.59
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Ruud C.,Simon G.,14,93,2690,823,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.59,2.5,1.66,2.55,1.56,2.39
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Moutet C.,Harris L.,85,51,873,1268,6,4,6,2,,,,,,,2,0,Completed,2.62,1.5,2.72,1.51,2.78,1.62,2.52,1.51
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Travaglia S.,Pella G.,86,59,870,1114,7,5,7,6,,,,,,,2,0,Completed,1.61,2.3,1.6,2.48,1.67,2.5,1.6,2.32
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Klein L.,Lajovic D.,256,41,244,1540,6,4,7,6,,,,,,,2,0,Completed,2,1.8,1.94,1.94,2.15,2.05,1.9,1.89
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Sandgren T.,Munar J.,68,69,1011,1009,7,6,7,5,,,,,,,2,0,Completed,1.57,2.37,1.68,2.31,1.68,2.5,1.6,2.32
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Khachanov K.,Pouille L.,29,96,1965,813,7,6,3,6,6,4,,,,,2,1,Completed,1.36,3.2,1.46,2.9,1.46,3.87,1.35,3.15
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Vesely J.,Caruso S.,71,97,954,809,7,6,6,2,,,,,,,2,0,Completed,1.44,2.75,1.39,3.22,1.45,3.22,1.41,2.86
35,Mallorca,Mallorca Championships,21/06/2021,ATP250,Outdoor,Grass,1st Round,3,Lopez F.,Kuhn N.,90,259,830,242,6,1,7,6,,,,,,,2,0,Completed,1.22,4.33,1.24,4.55,1.28,4.55,1.24,3.98
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Querrey S.,Carballes Baena R.,60,100,1113,786,5,7,6,4,7,6,,,,,2,1,Completed,1.28,3.75,1.32,3.69,1.33,4,1.27,3.64
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,1st Round,3,Humbert U.,Kecmanovic M.,25,47,2270,1384,4,6,7,6,6,2,,,,,2,1,Completed,1.57,2.37,1.59,2.5,1.63,2.71,1.55,2.41
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Ruud C.,Sandgren T.,14,68,2690,1011,6,3,6,4,,,,,,,2,0,Completed,1.5,2.62,1.56,2.6,1.56,2.96,1.47,2.63
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Medvedev D.,Moutet C.,2,85,10053,873,6,4,6,2,,,,,,,2,0,Completed,1.14,5.5,1.18,5.62,1.2,5.82,1.16,5.09
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Thiem D.,42,5,1526,7425,2,5,,,,,,,,,0,0,Retired,2.3,1.61,2.3,1.69,2.61,1.72,2.33,1.59
35,Mallorca,Mallorca Championships,22/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Lopez F.,Khachanov K.,90,29,830,1965,4,6,6,2,6,4,,,,,2,1,Completed,2.37,1.57,2.4,1.65,2.55,1.69,2.34,1.58
35,Mallorca,Mallorca Championships,23/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Querrey S.,Humbert U.,60,25,1113,2270,,,,,,,,,,,,,Walkover,2.3,1.61,2.24,1.73,2.5,1.8,2.21,1.66
35,Mallorca,Mallorca Championships,23/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Carreno Busta P.,Vesely J.,13,71,2905,954,6,4,6,4,,,,,,,2,0,Completed,1.66,2.2,1.75,2.2,1.77,2.42,1.68,2.17
35,Mallorca,Mallorca Championships,23/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Thompson J.,Klein L.,76,256,922,244,6,4,6,4,,,,,,,2,0,Completed,1.5,2.62,1.48,2.86,1.53,2.9,1.46,2.67
35,Mallorca,Mallorca Championships,23/06/2021,ATP250,Outdoor,Grass,2nd Round,3,Bautista Agut R.,Travaglia S.,10,86,3125,870,6,3,7,5,,,,,,,2,0,Completed,1.28,3.75,1.28,4.14,1.29,4.25,1.25,3.85
35,Mallorca,Mallorca Championships,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Carreno Busta P.,Thompson J.,13,76,2905,922,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.62,2.46,1.62,2.55,1.55,2.42
35,Mallorca,Mallorca Championships,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Medvedev D.,Ruud C.,2,14,10053,2690,7,5,6,1,,,,,,,2,0,Completed,1.2,4.5,1.21,5.08,1.25,5.08,1.2,4.49
35,Mallorca,Mallorca Championships,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Querrey S.,Bautista Agut R.,60,10,1113,3125,6,3,7,6,,,,,,,2,0,Completed,3.2,1.36,3.43,1.36,3.45,1.44,3.18,1.35
35,Mallorca,Mallorca Championships,24/06/2021,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,Lopez F.,42,90,1526,830,6,4,3,6,6,3,,,,,2,1,Completed,2.1,1.72,2.08,1.84,2.45,1.84,2.06,1.75
35,Mallorca,Mallorca Championships,25/06/2021,ATP250,Outdoor,Grass,Semifinals,3,Medvedev D.,Carreno Busta P.,2,13,10053,2905,3,6,6,3,6,2,,,,,2,1,Completed,1.2,4.5,1.2,5.3,1.25,5.5,1.19,4.55
35,Mallorca,Mallorca Championships,25/06/2021,ATP250,Outdoor,Grass,Semifinals,3,Querrey S.,Mannarino A.,60,42,1113,1526,6,4,6,3,,,,,,,2,0,Completed,1.57,2.37,1.65,2.4,1.67,2.57,1.61,2.31
35,Mallorca,Mallorca Championships,26/06/2021,ATP250,Outdoor,Grass,The Final,3,Medvedev D.,Querrey S.,2,60,10053,1113,6,4,6,2,,,,,,,2,0,Completed,1.28,3.75,1.26,4.28,1.29,4.28,1.25,3.89
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Draper J.,1,253,12113,255,4,6,6,1,6,2,6,2,,,3,1,Completed,1.01,26,1.01,33.67,1.01,51,1.01,24.52
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,Tsitsipas S.,57,4,1148,7980,6,4,6,4,6,3,,,,,3,0,Completed,5.5,1.14,5.65,1.18,6.5,1.2,5.5,1.15
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Kecmanovic M.,Bagnis F.,49,92,1309,828,6,4,3,6,6,3,7,6,,,3,1,Completed,1.1,7,1.1,8.81,1.11,9,1.09,7.56
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,Barrios M.,102,209,753,334,6,7,6,4,6,4,7,6,,,3,1,Completed,1.25,4,1.29,4.01,1.29,4.15,1.26,3.86
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Kudla D.,Davidovich Fokina A.,114,35,698,1723,5,7,4,6,7,6,6,3,6,3,3,2,Completed,1.9,1.9,2.02,1.88,2.05,1.91,1.96,1.84
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,Sousa J.,90,120,863,682,4,6,6,4,7,5,6,2,,,3,1,Completed,1.44,2.75,1.47,2.9,1.48,2.97,1.45,2.75
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Fucsovics M.,Sinner J.,48,23,1344,2320,5,7,6,3,7,5,6,3,,,3,1,Completed,2.62,1.5,2.95,1.46,2.95,1.5,2.77,1.45
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Bautista Agut R.,Millman J.,10,43,3125,1521,6,2,3,6,6,3,7,6,,,3,1,Completed,1.22,4.33,1.2,5.18,1.22,5.5,1.19,4.79
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,Hanfmann Y.,72,99,954,793,6,1,7,5,7,6,,,,,3,0,Completed,1.53,2.5,1.55,2.65,1.57,2.75,1.53,2.52
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Rublev A.,Delbonis F.,7,47,6120,1360,4,6,6,4,6,1,6,2,,,3,1,Completed,1.03,15,1.03,18.18,1.05,18.18,1.03,13.45
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Khachanov K.,Mcdonald M.,29,108,1965,735,3,6,6,3,6,4,7,6,,,3,1,Completed,1.61,2.3,1.67,2.36,1.67,2.55,1.59,2.38
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Koepfer D.,Opelka R.,62,32,1108,1806,6,4,7,6,6,2,,,,,3,0,Completed,2.3,1.61,2.5,1.6,2.5,1.67,2.33,1.61
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Martinez P.,Travaglia S.,107,88,736,870,6,3,2,6,6,4,6,4,,,3,1,Completed,3.75,1.28,4.06,1.28,4.1,1.36,3.85,1.26
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Murray A.,Basilashvili N.,118,28,685,1985,6,4,6,3,5,7,6,3,,,3,1,Completed,1.9,1.9,2.06,1.85,2.06,2.06,1.96,1.85
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Pospisil V.,Carballes Baena R.,65,100,1071,786,6,3,6,3,6,3,,,,,3,0,Completed,1.25,4,1.27,4.18,1.27,4.33,1.25,3.98
36,London,Wimbledon,28/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Broady L.,Cecchinato M.,143,86,509,878,6,3,6,4,6,0,,,,,3,0,Completed,1.4,3,1.42,3.12,1.44,3.35,1.37,3.1
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Korda S.,De Minaur A.,50,15,1272,2690,6,3,6,4,6,7,7,6,,,3,1,Completed,2.37,1.57,2.52,1.59,2.66,1.62,2.4,1.57
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Evans D.,Lopez F.,26,89,2151,865,7,6,6,2,7,5,,,,,3,0,Completed,1.44,2.75,1.44,3.03,1.45,3.15,1.42,2.86
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Fognini F.,Ramos-Vinolas A.,31,39,1868,1595,7,6,6,2,6,4,,,,,3,0,Completed,1.36,3.2,1.37,3.4,1.43,3.45,1.35,3.2
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,Griekspoor T.,6,124,7305,673,6,3,6,4,6,1,,,,,3,0,Completed,1.05,11,1.07,11.22,1.08,15,1.05,10.6
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Schwartzman D.,Paire B.,11,46,3060,1387,6,3,6,4,6,0,,,,,3,0,Completed,1.14,5.5,1.18,5.56,1.2,5.75,1.16,5.28
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Mannarino A.,8,41,4815,1571,6,4,6,7,3,6,6,2,,,2,2,Retired,1.14,5.5,1.16,6.05,1.2,6.05,1.16,5.31
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,Struff J.L.,2,45,10280,1455,6,4,6,1,4,6,7,6,,,3,1,Completed,1.14,5.5,1.14,6.49,1.17,6.75,1.14,5.85
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Hoang A.,Zhang Zh.,156,175,456,412,4,6,7,6,6,7,6,3,6,2,3,2,Completed,1.8,2,1.9,2.01,1.91,2.08,1.85,1.96
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Gasquet R.,Sugita Y.,56,110,1148,730,7,6,4,6,6,2,6,1,,,3,1,Completed,1.22,4.33,1.24,4.58,1.24,5.08,1.22,4.29
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Hurkacz H.,Musetti L.,18,63,2533,1106,6,4,7,6,6,1,,,,,3,0,Completed,1.44,2.75,1.48,2.88,1.5,3,1.45,2.76
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Gerasimov E.,Clarke J.,73,230,941,301,6,3,3,6,7,6,6,2,,,3,1,Completed,1.4,3,1.4,3.2,1.44,3.2,1.39,3.02
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Lajovic D.,Simon G.,42,97,1540,801,6,4,7,5,3,6,4,6,6,3,3,2,Completed,2.37,1.57,2.5,1.6,2.51,1.65,2.38,1.58
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Shapovalov D.,Kohlschreiber P.,12,115,2915,697,6,4,4,6,6,3,5,7,6,4,3,2,Completed,1.22,4.33,1.24,4.61,1.3,4.75,1.22,4.26
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Harris L.,Berankis R.,51,80,1268,895,6,3,6,4,7,6,,,,,3,0,Completed,1.53,2.5,1.55,2.64,1.59,2.99,1.53,2.51
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Djere L.,Cuevas P.,55,84,1168,881,5,7,6,4,6,4,6,4,,,3,1,Completed,2.5,1.53,2.42,1.64,2.6,1.7,2.4,1.58
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Kwon S.W.,Masur D.,71,222,986,316,6,7,6,3,6,4,6,4,,,3,1,Completed,1.28,3.75,1.33,3.69,1.33,4.62,1.28,3.72
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Sandgren T.,Gombos N.,68,94,1019,822,6,4,6,7,6,1,6,3,,,3,1,Completed,1.57,2.37,1.59,2.53,1.63,2.53,1.58,2.39
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Andujar P.,Herbert P.H.,70,101,1005,785,7,6,4,6,7,6,5,7,8,6,3,2,Completed,4.5,1.2,5.57,1.18,5.92,1.21,5.24,1.16
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Polmans M.,Lu Y.,154,625,467,45,6,2,7,5,4,6,6,1,,,3,1,Completed,1.36,3.2,1.32,3.77,1.36,4,1.3,3.5
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Bolt A.,Krajinovic F.,149,44,482,1479,7,6,6,4,7,5,,,,,3,0,Completed,1.57,2.37,1.8,2.14,1.8,2.42,1.72,2.14
36,London,Wimbledon,29/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Otte O.,Rinderknech A.,151,109,479,734,4,6,6,3,6,2,6,7,13,12,3,2,Completed,2.3,1.61,2.22,1.74,2.53,1.74,2.34,1.6
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Thompson J.,Ruud C.,78,14,902,2690,7,6,7,6,2,6,2,6,6,2,3,2,Completed,2.62,1.5,2.8,1.5,2.8,1.58,2.58,1.5
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori K.,Popyrin A.,53,67,1183,1027,6,4,6,4,6,4,,,,,3,0,Completed,1.4,3,1.45,2.99,1.47,3.11,1.42,2.85
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Ivashka I.,Munar J.,79,69,900,1009,6,1,7,5,7,6,,,,,3,0,Completed,1.36,3.2,1.39,3.27,1.39,3.44,1.36,3.15
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Bedene A.,Moutet C.,64,83,1089,883,6,4,6,4,6,0,,,,,3,0,Completed,1.8,2,1.81,2.11,1.84,2.11,1.8,2.02
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Van De Zandschulp B.,Barrere G.,139,131,540,607,6,2,6,7,6,1,7,6,,,3,1,Completed,2.37,1.57,2.57,1.57,2.7,1.68,2.45,1.55
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,Pella G.,9,59,4468,1114,6,4,3,6,6,4,6,0,,,3,1,Completed,1.02,17,1.03,19.2,1.04,26,1.02,14.9
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Chardy J.,Karatsev A.,61,24,1111,2304,7,6,7,6,6,3,,,,,3,0,Completed,2.2,1.66,2.11,1.81,2.31,1.81,2.19,1.68
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Nishioka Y.,Isner J.,58,33,1142,1775,7,6,2,6,6,3,6,7,6,4,3,2,Completed,5.5,1.14,6.51,1.15,7.24,1.16,5.95,1.13
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Alcaraz C.,Uchiyama Y.,75,116,924,697,6,3,6,7,6,2,3,6,6,3,3,2,Completed,1.44,2.75,1.35,3.52,1.46,3.52,1.37,3.07
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Ymer M.,Tsonga J.W.,98,85,796,880,7,5,6,7,5,7,6,4,6,3,3,2,Completed,1.9,1.9,1.94,1.96,2.03,2,1.89,1.92
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Giron M.,Ruusuvuori E.,66,76,1037,919,6,4,2,6,6,2,0,6,6,4,3,2,Completed,1.66,2.2,1.68,2.33,1.69,2.47,1.61,2.31
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Querrey S.,Carreno Busta P.,54,13,1183,2905,7,6,6,4,7,5,,,,,3,0,Completed,1.72,2.1,1.74,2.23,1.77,2.48,1.71,2.14
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Norrie C.,Pouille L.,34,95,1770,820,6,7,7,5,6,2,7,5,,,3,1,Completed,1.22,4.33,1.24,4.53,1.33,4.6,1.24,4.11
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Galan D.E.,Coria F.,112,87,706,873,6,4,4,6,7,5,7,5,,,3,1,Completed,1.22,4.33,1.24,4.61,1.26,4.8,1.22,4.34
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Duckworth J.,Albot R.,91,93,853,826,6,4,6,4,6,1,,,,,3,0,Completed,1.57,2.37,1.54,2.66,1.6,2.68,1.54,2.47
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Garin C.,Zapata Miralles B.,20,125,2440,650,6,7,6,3,3,6,6,3,6,2,3,2,Completed,1.53,2.5,1.5,2.81,1.56,2.81,1.49,2.62
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Mager G.,Londero J.I.,77,129,918,623,7,6,6,0,4,6,6,3,,,3,1,Completed,1.5,2.62,1.54,2.67,1.57,2.8,1.51,2.58
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov G.,Verdasco F.,21,106,2431,738,3,6,6,3,6,4,6,4,,,3,1,Completed,1.25,4,1.29,4.06,1.35,4.2,1.26,3.87
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Sonego L.,Sousa P.,27,121,2038,678,6,2,7,5,6,0,,,,,3,0,Completed,1.03,15,1.03,19.73,1.06,24,1.03,14.59
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,Caruso S.,37,96,1660,809,7,6,7,6,6,1,,,,,3,0,Completed,1.06,10,1.05,13.95,1.06,14,1.04,11.1
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Fritz T.,Nakashima B.,40,138,1590,549,7,5,3,6,6,4,7,5,,,3,1,Completed,2.75,1.44,3.05,1.43,3.1,1.53,2.91,1.41
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Auger-Aliassime F.,Monteiro T.,19,81,2468,891,6,3,6,3,6,3,,,,,3,0,Completed,1.08,8,1.09,9.62,1.11,10.8,1.08,8.31
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios N.,Humbert U.,60,25,1113,2270,6,4,4,6,3,6,6,1,9,7,3,2,Completed,2.5,1.53,2.48,1.61,2.63,1.63,2.47,1.55
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Bonzi B.,Trungelliti M.,119,205,683,341,6,1,1,6,4,6,6,3,6,4,3,2,Completed,1.25,4,1.22,4.91,1.32,4.91,1.24,4.12
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,O Connell C.,17,130,2568,609,4,6,6,2,7,6,4,6,6,4,3,2,Completed,1.9,1.9,1.8,2.13,2.01,2.13,1.81,2.02
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Bublik A.,Kukushkin M.,38,105,1641,742,6,4,6,2,6,1,,,,,3,0,Completed,1.22,4.33,1.22,4.83,1.28,4.83,1.21,4.42
36,London,Wimbledon,30/06/2021,Grand Slam,Outdoor,Grass,1st Round,5,Johnson S.,Novak D.,74,122,929,677,7,6,6,2,7,5,,,,,3,0,Completed,1.8,2,1.71,2.28,1.8,2.28,1.7,2.17
