WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,London,Wimbledon,08/07/2019,Grand Slam,Outdoor,Grass,4th Round,3,Williams S.,Suarez Navarro C.,10,31,3411,1732,6,2,6,2,,,2,0,Completed,1.12,6,1.14,6.83,1.15,7.19,1.12,6.29
33,London,Wimbledon,08/07/2019,Grand Slam,Outdoor,Grass,4th Round,3,Halep S.,Gauff C.,7,313,4063,148,6,3,6,3,,,2,0,Completed,1.16,5,1.17,5.79,1.2,5.79,1.17,5.18
33,London,Wimbledon,08/07/2019,Grand Slam,Outdoor,Grass,4th Round,3,Konta J.,Kvitova P.,18,6,2430,4555,4,6,6,2,6,4,2,1,Completed,2.5,1.53,2.62,1.56,2.62,1.61,2.5,1.54
33,London,Wimbledon,09/07/2019,Grand Slam,Outdoor,Grass,Quarterfinals,3,Halep S.,Zhang S.,7,50,4063,1145,7,6,6,1,,,2,0,Completed,1.2,4.5,1.22,4.86,1.24,5.05,1.2,4.61
33,London,Wimbledon,09/07/2019,Grand Slam,Outdoor,Grass,Quarterfinals,3,Williams S.,Riske A.,10,55,3411,1077,6,4,4,6,6,3,2,1,Completed,1.25,4,1.28,4.13,1.3,4.2,1.27,3.86
33,London,Wimbledon,09/07/2019,Grand Slam,Outdoor,Grass,Quarterfinals,3,Svitolina E.,Muchova K.,8,68,3868,838,7,5,6,4,,,2,0,Completed,1.44,2.75,1.53,2.7,1.56,2.8,1.49,2.65
33,London,Wimbledon,09/07/2019,Grand Slam,Outdoor,Grass,Quarterfinals,3,Strycova B.,Konta J.,54,18,1100,2430,7,6,6,1,,,2,0,Completed,3.2,1.36,3.07,1.43,3.32,1.45,2.99,1.4
33,London,Wimbledon,11/07/2019,Grand Slam,Outdoor,Grass,Semifinals,3,Halep S.,Svitolina E.,7,8,4063,3868,6,1,6,3,,,2,0,Completed,1.4,3,1.45,3.02,1.5,3.13,1.42,2.93
33,London,Wimbledon,11/07/2019,Grand Slam,Outdoor,Grass,Semifinals,3,Williams S.,Strycova B.,10,54,3411,1100,6,1,6,2,,,2,0,Completed,1.22,4.33,1.27,4.3,1.28,4.55,1.24,4.21
33,London,Wimbledon,13/07/2019,Grand Slam,Outdoor,Grass,The Final,3,Halep S.,Williams S.,7,10,4063,3411,6,2,6,2,,,2,0,Completed,2.65,1.54,2.61,1.57,2.7,1.59,2.57,1.53
